dialect_code,variant_name
00814,Bentian
00814,Lawangan: Bantian
00816,Basap
00816,Benuwa
00816,Lawangan: Benua
00818,Dajak: Dessa
00818,Dajak II: Desa
00818,Desa: Seberuang
00818,Desa: Seburuang
00818,Desa: Sekubang
00818,Desa: Sekudjam
00818,Dessa
00818,Iban: Desa
00818,Sea Dajak: Dessa
00818,Sea Dajak II: Desa
00825,Apo Kajan
00825,Kayan: Melah
00825,"Kenyah, Mainstream: Melah"
00830,Bhojpuri: Purbi
00830,Desia
00830,Gaonari
00830,Western Standard Bhojpuri
00830,पूरबी
00830,भोजपुरी
00834,"Pashto, Eastern: Marwat"
00834,Pashtu: Marwat
00841,Gujarati: Kohli
00841,Gujarati: Koli
00841,Kachi Koli
00841,"Koli, Kachi"
00841,गुजराती: कोहली
00842,Anal: Mulsom
00842,Anal: Mulsum
00842,Malshawm
00842,Malshom
00842,Mawlshawm
00842,Namfau
00842,अनल: मुलसुम
00843,Pashtu: Baluchi
00843,Pashtu: Southern
00843,Pushtu
00843,پښتو
00844,Campbellpore
00844,Chachi Attock
00844,Chachi: Campbellpore
00844,Hindki
00844,Lahanda
00844,Lahnda
00844,Lahndi
00844,Punjabi: Chachi: Campbellpore
00844,"Punjabi, Western: Chachi Attack"
00844,ﺏﺎﺠﻨﭘ
00844,پنجابي
00844,चाची: कैम्पबेलपोर
00846,Dun: Western
00846,दून: पश्चिमी
00850,Pashto: Eastern
00850,Pashtu: Dera Ismail Khan
00850,Pashtu: D.I.K.
00850,Pushtu
00851,Bannochi
00851,Bannu
00851,Mahsudi
00851,"Pashto, Central: Bannochi"
00851,Pashto Central: Bannuchi
00851,Pashtu: Bannu
00852,Gurmukhi
00852,Panjabi
00852,Punjabi: Taxila
00852,Punjabi Texla
00852,"Punjabi, Western: Taxila"
00852,पंजाबी: तक्षिला
00854,Hindu
00854,Hindu Sindhi
00854,Mon
00854,Sindhi
00854,Sindhi: Dukslinu
00854,Sindhi: Hindu
00854,سندھی
00854,سنڗي
00854,सिन्धी: दुकस्लिनु
00855,Balochi
00855,"Balochi, Western"
00855,Baloci
00855,Baluchi
00855,"Baluchi, Pakistan"
00855,Baluchi: Pakistan
00855,Baluci
00855,Western Sarawani
00855,بلچي
00856,Bangala
00856,Banjara
00856,Banjari
00856,Banjori
00856,Banjuri
00856,Brinjari
00856,Gohar-Herkeri
00856,Goola
00856,Gormati
00856,Gurmarti
00856,Gypsy
00856,Kora
00856,Labari
00856,Labhani
00856,Labhani Muka
00856,Lamadi
00856,Lamani
00856,Lamarni
00856,Lambadi
00856,Lambani
00856,Lambara
00856,Lavani
00856,Lemadi
00856,Lombardy
00856,Lumadale
00856,Singali
00856,Sugali
00856,Sukali
00856,Tanda
00856,Vanjari
00856,Wanji
00856,भुन्जरी
00857,"Pashto, Central: Waciri"
00857,Waziri
00857,وزیری
00858,Chakma: Assam
00858,Takam
00858,चकमा: आसाम
00859,Lowland Tzeltal
00859,Tsendal
00859,"Tzeltal, Bachajon"
00859,Tzeltal: Bachajon
00859,Tzeltal de Ocosingo
00859,Tzendal
00862,Lowland Tzeltal
00862,Tsendal
00862,"Tzeltal, Bachajon: Del Plano"
00862,Tzeltal: Lowland
00862,Tzendal
00863,Jhatki
00863,Saraiki: Multani
00863,Siraiki: Multani
00863,सरायकी: मुल्तानी
00866,Jaintia
00866,Khasi
00866,Khasi: War
00866,खासी: वार
00868,ध्यांग
00870,Afghan
00870,Kohat
00870,Pakhto
00870,Pakhtoo
00870,Pakhtu
00870,Paktu
00870,"Pashto, Eastern: Khatak"
00870,Pashtu
00870,Passtoo
00870,Pushto
00870,Pusto
00870,Yusufzai Pashto
00873,Shina: Drasi
00873,Shina: Sinai
00873,शिना: द्रासी
00874,"Pashto, Central"
00875,Birhor
00875,Kadukali
00875,Kisan
00875,Koda
00875,Kola
00875,Kora
00875,Kuda
00875,Kunha
00875,Kunhar
00875,Kunna
00875,Kunrukh
00875,Kunuk
00875,Kurka
00875,Kurukh
00875,Kurux
00875,Morva
00875,Oraoan
00875,Oraon
00875,Urang
00875,Uraon
00875,ओरऊ
00880,Bajpuri
00880,Bhojapuri
00880,Bhojpuri
00880,Bhojpuri: Northern Standard
00880,Bhozpuri
00880,Gaonari
00880,Gaowari
00880,भोजपुरी
00880,भोजपुरी: उत्तरी मानक
00882,Pahari: Murree Hills
00882,Pahari-Potwari: Murree Hills
00887,Hrangkhol: Tripura
00887,Hrankol
00887,Rangkhol
00887,ह्रंगखोल: त्रिपुरा
00893,Bhili: Akrani
00893,Bhili: Valvi
00893,Mandalwad
00893,Valvi-Beel
00893,भीली
00893,भीली: अकरानी
00894,Bhili: Valvi
00894,Dehavali
00894,भीली
00894,भीली वलवी
00896,Sauria Paharia
00896,माल्टो
00898,Nil
00898,Paniah
00898,Paniya
00898,Paniyan
00898,Panya
00898,Panyah
00898,Panya: Tea Garden
00898,Tea Garden
00898,Tea Garden Panya
00898,पनिया
00904,Nuer: Western
00905,Arabic: Nomad
00906,Arabic: No. Call. Sudanese
00906,"Arabic, Sudanese: Khartoum"
00906,"Arabic, Sudanese Spoken"
00906,Khartoum Arabic
00906,Northern Colloquial Sudanese
00910,Luz
00910,Mfumte: Lus
00911,Cok
00911,Dinka: Gauk
00911,Dinka: Gok
00911,"Dinka, South Central: Gok"
00911,Gauk
00921,Ador
00921,Ajak
00921,Chich
00921,Chiech
00921,Cic
00921,Ciem
00921,Dinka: Ciec
00921,"Dinka, South Central: Ciec"
00921,Kwac
00923,Moru: Miza
00926,Koalib: Delami
00926,Ngugrang
00926,Ngugurung
00929,Jur
00929,Jur Modo
00929,Jur: Modo
00929,Jur Modo: Modo
00929,Modo Lali
00930,Abat
00930,Jur: Habat
00930,Luwo
00930,Lwo
00931,Kigiryama
00931,Kigiryama: Rabai
00934,Dinka: Ngok
00934,"Dinka, Northeastern: Ngok-Sobat"
00934,Jok
00934,Ngok-Sobat
00934,Ngork
00935,Luman
00935,Tiralumen
00935,Tira: Tira Lumum
00935,Tira: Tiralumun
00937,Bega
00937,Bega-Tse
00937,Dakunza
00937,Debatsa
00937,Debuga
00937,Deguba
00937,Dehenda
00937,Gombo
00937,Gumis
00937,Gumuz: Dakunza
00937,Gumuz: Ganza
00937,Gumuzinya
00937,Mendeya
00937,Shankilligna
00937,Shankillinya
00937,Shanqilla
00937,Sigumza
00942,Agar
00942,Ageer
00942,Dinka: Agaar
00942,"Dinka, South Central: Agar"
00943,Kadaro
00943,Moru: Kadiro
00946,Koalib: Ngi-rere
00946,Koalib: Ngirere
00946,Ngirera
00946,Nirere
00949,Chaber
00949,Mesakiin: Dagiig
00949,Mesakin: Chaber
00949,Ngile: Dagiig
00949,Sheber
00950,Berta: Chogo
00953,Bari: Kuku
00957,Lomia: Logotok
00957,Lomya
00957,Otuho: Logotok
00958,Bor Gok
00958,Dinka: Bor
00958,"Dinka, Southeastern: Bor"
00959,Abigar
00959,Eastern Nuer
00959,Nuer: Door
00959,Nuer: Eastern
00959,Nuer: Eastern Nuer
00959,Nuer: Ji
00959,Nuer: Jikany
00959,Nuer: Kany
00961,Bukusu: Kabras
00961,Kabarasi
00961,Lubukusu
00961,Luyia: Kabras
00961,Nyala
00964,Dholuo
00964,Dhuluo Luyia
00964,"Luhya, Lunyore"
00964,Luhyia: Lungore
00964,Luhyia: Standard
00964,Luyia: Standard
00964,Oluluyia
00966,Lusamya
00966,Luyia: Saamia
00966,Luyia: Samia
00966,Luyia: Samya
00966,Oluluyia
00966,Samya
00969,Lulaga
00969,Maasai: Lulagu
00982,Ganong
00982,Ganung Zewang
00982,Rawang
00982,Rawang: Ganung
00994,Brao
00994,Brau
00994,Brou
00994,Lave
00994,Laveh
00994,Love
00994,Proue
00996,Kaseng
00996,Koseng
00996,Kraseng
00997,Lugisu: Southern
00997,Luyia: Saamia
00997,Oluluyia
00997,Saamia
01003,Kuy: South
01003,Sui: South
01003,สุ่ยใต้
01008,Nyaheun: Ban Jiang
01008,Nyahun
01008,Nyahun: Ban Jiang
01011,Tabi
01011,Tabla
01011,Tabla: Jacari
01011,Tabla: Yokari
01011,Tanah Merah
01011,Yacari
01011,Yekari
01011,Yokari
01013,Kuy: Tunla
01013,Sui: Tunla
01014,Die
01014,Jeh: Tra My
01014,Ye
01014,Yeh
01018,Kuy: North
01018,Sui: North
01020,So: Phalane
01023,Kombio
01025,Tumbuka: Yombe
01026,Kriang: Se Kong
01026,Ngeq: Se Kong
01026,Nghe: Se Kong
01026,Nghé: Se Kong
01032,Ekagi: Mapiya
01032,Ekari: Mapiya
01032,Ekari: Mapiya-Kegata
01032,Kapauku: Mapiya
01036,Baibaig
01036,Barabaig
01036,Barabaik
01036,Barabayga
01036,Barbaig
01036,Dadoga
01036,Datoga: Barabaig
01036,Datooga: Barabayiiga
01036,Kalenjin
01036,KiMang'ati
01036,Mangati
01036,Tatoga
01044,Ac'ye
01044,Acye
01044,Chashan
01044,Chashanhua
01044,Lachi
01044,Lachik
01044,Lachikwaw
01044,La Chit
01044,Lacik
01044,Laji
01044,Laqi
01044,Lashi-Maru
01044,Lasi
01044,Lechi
01044,Leqi
01044,Leshi
01044,Letsi
01044,勒期
01044,勒期語
01044,勒期语
01051,Ikingonde
01051,Ikinyakyusa
01051,Ikinyikyusa
01051,IkyaNgonde
01051,Kinyakyusa
01051,Konde
01051,Konde: Ngonde
01051,Kukwe
01051,Mombe
01051,Nkhonde
01051,Nkonda
01051,Nkonde
01051,Nyakusa
01051,Nyakyusa-Ngonde: Ngonde
01051,Nyekyosa
01051,Nyikyusa
01051,Sochile
01051,Sokile
01051,Sokili
01058,Kinyakyusa
01058,Nyakusa-Ngonde
01058,Nyakyusa-Ngonde: Nyakyusa
01058,Nycacusa
01068,Hausa: Eastern Hausa: Kano
01068,Hausa: Kano
01068,Hausa Nigeria
01068,حَوْسَ
01069,Chagga: Siha
01069,Kibongoto
01069,Kisiha
01069,Shira
01071,Arusha
01071,Arusha-Chini
01071,Il-Arusha
01071,Kuma
01071,Larusha
01071,L-Arusha
01071,Maasai: Arusa
01071,Maasai: Arusha
01071,Ol Maa
01071,ɔl Maa
01071,Rusa
01071,Rusha
01072,Chagga: Mwika
01074,Ki Nyiha
01074,Nyiha
01076,Eastern Keres Pueblo
01076,"Keres, Eastern"
01076,"Keres, Eastern: Santa Ana"
01076,Keres: Santa Ana
01076,Keres: Santa Ana Pueblo
01080,Hondo Dole
01080,Mige Mena
01081,Ngaju
01081,Ngaju: Ngaja
01085,Chagga: Old Moshi
01086,ChiYao: Tanzania
01086,ChiYawo: Tanzania
01086,Yao [Tanzania]
01086,Yao: Tanzania
01086,Yawo: Tanzania
01087,Amung
01087,Beagoni
01087,Damal
01087,Uhunduni: Ilaga
01095,Kakalelwe
01095,Lewi Lunyala
01095,Lunyala
01095,Luyia: Bunyala
01095,Oluluyia
01102,Mashang
01102,Rawang: Masang
01104,Benguet-Igorot
01104,Eastern Benguet
01104,Ibaloi: Kabayan
01104,Igodor
01104,Igorot
01104,Inibaloi
01104,Inibaloi: Kabayan
01104,Kabayan
01104,Naboli
01105,Nyakyusa-Ngonde: Sukwa
01106,Lomwe: Mehavani
01106,Mihavani
01106,Mihawani
01106,Ngulu
01107,Lomwe: Cishirima
01107,Ngulu
01111,Dangraq
01111,Rawang: Dingra
01112,Di Dung
01112,Moken: Di Dung
01112,Moken: Dung
01113,Chikauma
01113,Kigiryama: Kauma
01114,Sengine: Mwa
01114,Viid: Mwa
01116,Sambla
01116,Samogho
01116,Samo of unknown dialect.
01116,Sanne'
01116,Sembla
01116,Southern Samo
01119,Rejang
01122,Rawang
01122,Rawang: Krangku
01123,Arti
01123,Arti & Ma Wihi
01123,Ma Wihi
01123,Mo
01128,Kipfokomo
01128,Kipokomo
01128,Lower Pokomo
01128,Malachini
01128,Pfokomo
01128,Pokomo: Lower
01128,Upper Pokomo
01131,"Naga, Tangshang: Shecyü"
01131,"Naga, Tase: Sangche"
01131,"Naga, Tase: Sanke"
01131,"Naga, Tase: Shecyu"
01131,Rangpan
01131,Sangche
01131,See Naga
01131,Shaekjeng
01131,Shaekyeu
01131,Shang Gei Naga
01131,Shanke
01131,Shekyu
01131,Sheucheu
01131,Shograng
01131,Tangsa
01131,Tase
01131,Tasey
01138,Kubu
01138,Kubu: Anak Dalam
01143,Chichewa-Chisena
01143,Chichewa-Sena
01143,Chisena
01143,Chisena-Chichewa
01143,Cinyanja-Sena
01143,Cisena
01143,Nyanja-Sena
01143,Sena
01143,Sena: Chichewa
01143,Sena-Nyanja
01150,"Chin, Khumi: Awa"
01150,"Chin, Mrokhimi"
01150,Khumi
01150,Khumii
01151,Chiriqui
01151,Ngabere: Valiente
01153,Sunum
01153,Yamna
01154,La-oop
01154,Lawa: La-oop
01154,"Lawa, Western: La-oor"
01154,"Lawa, Western: La-up"
01154,Rawa
01154,ละว้าละอุบ
01154,腊佤
01154,臘佤
01156,Lunyola
01156,Lunyole
01156,Lunyolo
01156,Nyole
01156,Nyore
01156,Nyule
01156,Nyuli
01157,Cheribon
01157,Djawa: Tjeribon
01157,Javanese: Cirebon
01157,Jawa: Cirebon
01157,Jawa: Tjeribon
01157,Tjeribon
01157,Tjirebon
01158,Mufian: Balif
01158,Muihang: Balif
01160,chiTumbuka
01160,Poka
01160,Tumbuka: Chipoka
01160,Tumbuka: Phoka
01164,"Karen, Padaung"
01164,Kayan
01164,Kayang
01164,Padaung
01164,Padaung Karen
01164,Padaung Kayan
01168,Gawanga: Apos
01169,Dalaung
01169,Duleng
01169,Duleng: Kachin
01169,Jingpho: Dulong
01170,Isirawa
01170,Okwasar
01170,Saberi
01170,Saweri
01173,"Arapesh, Bumbita"
01173,Bumbita Arapesh
01173,Weri
01176,Aci
01176,Aji
01176,Atshi
01176,Atsi
01176,Atsi-Maru
01176,Atzi
01176,Azi
01176,Szi
01176,Tsaiwa
01176,Xiaoshanhua
01176,Zaiwa
01176,Zaiwa: Kachin
01176,Zi
01176,Зайва
01176,ကချင်
01176,載瓦
01176,載瓦語
01176,载瓦
01176,载瓦语
01177,Sobei
01179,Bulai
01179,Bulei
01179,De'ang
01179,Di-Ang
01179,Dlang
01179,Ngwe Palaung
01179,"Palaung, Pale"
01179,Palay
01179,Pale
01179,Pulei
01179,Silver Palaung
01179,Southern Ta'ang
01179,Southern Ta-Ang
01179,"德昂, 梁"
01179,德昂語
01179,德昂语
01180,Anus
01180,Korur
01181,Besemah
01181,"Malay, Central: Pasemah"
01183,Isirawa: Mararena
01183,Saweri Sirifa: Mararena
01185,Finti: Mawesdia
01185,Mawes: Finti: Mawesdia
01186,Finti: Maweswares
01186,Mawes: Finti: Maweswares
01200,Ambae: East
01200,Ambae: West: Nduindui
01200,Ambae: West: Walaha
01200,Ambai: Amene Kaiwo
01200,Amene Kaiwo Ambai
01203,Arui
01203,Serui
01203,Serui-Laut
01204,Huixtan Tzotzil
01204,Huixteco
01204,Tzotzil de Huixtan
01204,Tzotzil de Huixtán
01204,"Tzotzil, Huixtan"
01204,Tzotzil: Huixtan
01204,Tzotzil: Huixteco
01207,Morigi
01208,Bonoi Buroro
01208,Terarri Ambuna
01211,Kare: Tale
01211,Kari: Kitali
01215,Kibiri
01215,Kibiri: Porome
01215,Polome
01215,Poromi
01218,Folopa: Peteka
01218,Foraba
01218,Podoba
01218,Podopa
01218,Polopa
01219,Bukete: Sud
01219,East Kete
01220,Bushoong: Ngende
01220,Lungendi
01220,Ngeende
01220,Ngendi
01222,Era River
01222,Gope
01222,Gopi
01222,"Kiwai, Northeast: Kope"
01222,Kiwai: Northeast: Kope
01224,Bulualua
01224,Luba-Kasai: Lualua
01224,Lulua
01228,Bukete: Dibaya
01229,Bukete: Nor
01231,Fas
01234,Kamnum
01235,Ambulas: Maprik
01235,Maprik: Wingei
01235,Maprik: Wingei & Tamaui
01236,Ambulas: Wosera
01236,Maprik: Jambitanget
01236,Maprik: Wosera
01236,Wosera
01242,Anggor: Samanai
01242,Angor: Samanai
01242,Samanai
01242,Samanai: Amau
01242,Senagi
01242,Senagi: Samanai
01242,Senagi: Samani
01242,Southern Angor
01244,Aujefor
01244,Mafena Mur
01245,Dabaur
01245,Dabaur of Dabe
01245,Kedjirrum Ortefan
01245,Kedjirrum Ortefan of Kader
01245,Keijar
01246,Beneraf
01246,Edwas
01246,Fitor
01246,Fitor & Ortefan: Winsu
01246,Ortefan
01246,Takar
01252,Goni
01252,Umari
01252,Yeretuar
01254,Ekari: Yabi
01254,Umum
01254,Yabi Group
01254,Yabi Group: Umum
01254,Yabi Group: Yabi
01254,Yabi: Umum
01257,Dusner
01258,Kikumu: Mbaku
01258,Ki Kumu: Mbaku
01258,Komo: Mbaku
01260,Mer
01260,Muri
01264,Bangobango
01264,Bangubangu: Kasenga
01264,Kibangobango
01264,Kibangubangu
01267,Kwami
01269,Atam
01269,Hatam
01269,Hatam: Moi
01269,Hatam: Moire
01269,Moi
01269,Tinam
01273,Bintuni
01273,Wamesa
01273,Wandamen
01273,Wandamen Group
01273,Windesi
01280,Ke'bu
01280,Kebu
01280,Ndo
01280,Ndo: Kebutu
01280,Ndo Oke'bu
01280,Ndo Okebu
01280,Ndu
01280,Oke'bu
01283,Katanga
01283,Kiluba: Katanga
01283,Kiluba: Shaba
01283,Luba-Shaba
01285,Batwa
01285,Butwa
01285,Ikinyarwanda
01285,Kinyarwanda
01285,Kinyarwanda: Rutwa
01285,Kinyarwanda: Rutwa-Kisoro
01285,Orunyarwanda
01285,Ruanda
01285,Runyarwanda
01285,Rutwa
01285,Rwanda: Butwa
01285,Rwanda: Rutwa
01285,Rwanda: Twa
01285,Twa
01285,Urunyaruanda
01287,Guha
01287,Holoholo
01287,Horohoro
01287,Kalanga
01287,Kiholoholo
01287,Kihorohoro
01287,Kikalanga
01288,chiLunda
01288,Dembo
01288,Kalunda
01288,Kilunda: Ndembu
01288,Lunda: Lunda Ndembu
01288,Lunda: Ndembu
01288,Ndembo
01293,kiMbuti
01293,Lese
01293,Pygmy
01294,Adivasi
01294,Saura: Orissa
01294,Savara
01294,Sora
01294,सौर: उड़ीसा
01299,Bale
01299,Balendru
01299,Batha
01299,Bbadha
01299,Bbaledha
01299,Hema-Nord
01299,Kihema-Nord
01299,Kilendu
01299,Kilendu: North
01299,Kilendu: North: Lendru
01299,Lendru
01299,Lendu
01301,Eshirima
01301,Lomwe: Eshirima
01301,Lomwe: Macua
01301,Lomwe: Macua and Mehavani
01301,Lomwe: Macua & Macua-Mehavani
01301,Lomwe: Macua & Mehavani
01301,Lomwe: Macua-Mehavani
01301,Macua
01301,Macua: Lomwe
01301,Macua & Macua-Mehavani
01301,Ngulu
01301,Western Macua
01302,Bila: Kimbuti
01302,Kibila: Kimbuti
01302,Kibila: Pygmy
01302,Pygmy
01303,Batanta Island
01303,Ma'ya: Batanta
01303,Ma'ya: Batanta Island
01303,Maya: Batanta Island
01304,Osongomeno: Edja Lukunya
01305,Atshudu
01305,Osongomeno: Atshudu
01305,Songomeno: Atshuda
01306,Osongomeno: Ntono
01307,Ohendu
01307,Ohindu
01307,Osongomeno: Ohindu
01310,Djonga
01310,Dzonga
01310,Jonga
01310,Tsonga: Jonga
01310,Xitsonga
01312,Logo: Ogambi
01312,Northern Logo
01312,Ogamaru
01314,Sobei: Biga
01318,Mangbutu: Makutana
01319,Mangbutu: Pygmy
01320,Bantoanon: Odionganon
01320,Bisaya: Tablas
01320,Visayan: Tablas
01321,Asiq
01321,Bantoanon: Odionganon
01321,Banton Is.
01321,Banton Visayan
01321,Bisaya: Bantoanon
01321,Odianganon
01321,Visayan: Bantoanon
01322,Bari Kakwa
01322,Kakua
01322,Kakwa: Congo
01322,Kakwa: Zaire
01322,Kwakwak
01323,Aba
01323,Avakaya
01323,Avokoya
01323,Logo: Aba
01323,Logo: Avakaya
01323,Logo: Lolia
01323,Logo: Lolya
01323,Lolya
01333,Bari-Logo
01333,Bariti
01333,Logo: Bari
01334,Lugbara: Terego
01334,Omugo
01335,Ayivu
01335,Lugbara: Arua
01335,Lugbara: Vura
01335,Standard Lugbara
01336,Abun: Karon: Pantai
01336,Karon: Pantai
01339,Dani: Hittikima
01339,Dani-Kurima
01339,"Dani, Lower Grand Valley: Hitikima"
01339,Kurima
01339,Lani: Hittikima
01339,Lani: Hittikima & Seima
01340,Langganjan
01343,Amba
01343,Kinandi: Ruwenzori
01343,Kindandi: Ruwenzori
01343,Nandi
01344,Bila: Bombi-Ngbanja
01344,Bombi
01344,Ebila
01344,Forest Bira
01344,Kibila
01344,Western Bila
01346,Mundu: Congo
01346,Mundu: Zaire
01347,Bari: Pojulu
01347,Julu
01347,Paijulu: Wajasu
01348,Bangubangu: Nonda
01348,Kinonda
01351,Kinandi: Lukonjo
01351,Kindandi: Lukonjo
01351,Nandi: Lukonjo
01351,Ndandi
01352,Bwa: Lingbandi
01352,Libati: Lingbandi
01355,Kinyamamba
01355,Kyenyemamba
01355,Zimba: Mamba
01356,Bwa: Linganzolo
01356,Libua: Linganzolo
01357,Dani: Hupudama
01357,Lani: Hupudama
01358,Budja: Yaliambi
01358,Budza: Yaliambi
01359,Budja: Bosambi
01359,Budza: Bosambi
01360,Ekisongoora
01360,Nande: Ekisongoora
01360,Nande: Kisongola
01360,Nandi: Ekisongoora
01360,Nyangala
01360,Songola
01362,Baboa
01362,Bwa
01362,Bwa: Leboa-Le
01362,Leboa-Le
01362,Libua: Libuali
01363,Boa
01363,Boua
01363,Bua
01363,Bwa: Libango
01363,Kibua
01363,Kibwa
01363,Libenge
01363,Libua
01363,Libwali
01364,Budja: Monzamboli
01364,Budza: Monssamboli
01364,Budza: Monzamboli
01365,Budja: Egbuta
01365,Budza
01366,Endunga
01366,Libinza
01368,Lengwe
01369,Budja: Kwanza
01374,Baboa
01374,Bwa
01374,Liboa
01374,Libwa
01374,Pakabete
01375,Mbanza: Gbado
01376,"Mongbandi, South"
01376,Mongbandi: South
01376,Ngbandi: Mongbandi
01378,Bwa
01378,Bwa: Bati
01379,Lingombe: Basobolo
01379,Ngombe: Basobolo
01380,Bili
01380,Mono: Bili
01381,Dongo
01381,Kimbundo
01381,Kimbundu
01381,Kindongo
01381,Loanda Mbundu
01381,Loande
01381,Luanda
01381,Lunda
01381,"Mbundu, Loanda"
01381,N'bundo
01381,Nbundu
01381,Ndongo
01381,North Mbundu
01386,Mbanza: Kala
01388,Poke: Eastern
01388,Topoke: Eastern
01390,Bambole
01390,Hombo
01390,Loombo
01390,Mbole
01390,Ombole
01390,Ombo: Mbuli
01390,Ombo: Ombole
01390,Songola
01391,Lobala: Mboko
01393,Ngbaka Ma'bo
01394,Lingombe: Yumba
01394,Ngombe: Yumba
01395,Ingundji
01395,Kele
01395,Losengo
01395,Lusengo: Lipoto
01395,Pfoto
01395,Poto
01396,Kele
01396,Kele: Yawembe
01396,Lokele: Yawembe
01397,Poke: Western
01397,Topoke: Western
01400,Kela
01401,Kikumu: Lubutu
01401,Komo: Lubutu
01405,Lindunga: Upoto
01405,Lusengo: Lipoto
01405,Lusengo: Poto
01408,Ngbandi
01408,sängö
01408,Sango: Ubangi
01410,Kimbutti: Wamba
01410,Lese: Wamba
01413,Mabaale: Mbinga
01413,Mbinga: Pygmy
01414,Bobangi
01414,Bobango
01415,Budja: Yasonjo
01416,Bongabong
01416,Buhid
01416,Buhid at Buhid: Hilagang bahagi
01416,Buhid: Batangan
01416,Buhid & Buhid: Northern
01416,Mangyan: Buhid
01416,Northern
01417,Lomongo
01417,Lonkundu
01417,Mongo: Nkundo
01417,Mongo-Nkundu
01418,Mono
01418,Mono: Bubanda
01420,Kipopoi
01420,Mangbetu: Kipopoi
01420,Mangbetu: Popoi
01423,Lingelima: Basoko
01423,Ngelima
01427,Bakere
01427,Lele
01427,Makere
01427,Mangbetu: Kere
01427,Mangbetu: Makere
01431,Arsi
01431,Gallinya: Arusi
01431,Oromo: Arusi
01431,"Oromo, Borana-Arsi-Guji: Arsi"
01431,"Oromo, Borana-Arsi-Guji: Arusi"
01432,Burig
01432,Purigskad
01432,Purik
01432,पुरिग
01432,普日
01440,Boran
01440,Borana.
01440,Oromo: Borana
01440,"Oromo, Borana-Arsi-Guji: Boran"
01442,Gamo
01442,Gamo-Gofa-Dawro
01442,Gamonygna
01442,Gamu
01442,Kafa
01442,Wolayta: Gamu
01442,Wollamo
01442,Wollamo: Gamu
01446,Afan Oromo
01446,Galla
01446,Galligna
01446,Gallinya
01446,Gallinya: Guji
01446,"Oromo, Borana-Arsi-Guji: Guji"
01446,Oromo: Guji
01446,Southern Oromo
01448,Kalebwe
01448,Kisonge
01448,Kisongi
